date,FRC,PNC,USB,JPM,BAC,C,RY,WFC,GS,MS,HSBC,JNJ,PFE,MRK,XOM,RDS,CVS,BP,AAPL,GOOG,MSFT,BABA,SP500
5/24/2013,0.008364,0.002396,0.005395,0.005811,0.002271,-0.000198,0.003752,0.005749,0.008322,0.004124,-0.016175,-0.004472,-0.002405,-0.003592,-0.002833,-0.0059,0.000399,-0.004802,0.006808,-0.010727,0.003485,,-0.000551
5/28/2013,-0.005443,-0.001125,0.003671,0.017518,0.008308,0.025139,0.002113,0.006958,0.015625,0.015606,0.009937,0.009099,-0.001033,0.009754,0.009287,0.001484,0.007812,0.001838,-0.008337,0.009103,0.021915,,0.006341
5/29/2013,-0.021631,0.010841,-0.005909,0.001282,0.009738,0.009461,0.001622,0.005676,0.013503,0.010109,-0.009839,-0.022372,-0.025164,-0.01575,-0.003247,0.002518,-0.007435,0.001147,0.007954,-0.014706,-0.003998,,-0.007048
5/30/2013,0.004528,0.015042,0.005661,0.017377,0.025964,0.018937,-0.012791,0.01227,0.009087,0.033627,0.01355,0.00397,-0.001061,0.004267,0.000109,-0.000443,-0.003028,0.000458,0.0149,0.002822,0.0043,,0.00367
5/31/2013,-0.014585,-0.017014,-0.013228,-0.018518,-0.012292,-0.024029,-0.025586,-0.01697,-0.013812,0.003098,-0.022103,-0.021049,-0.036106,-0.007861,-0.017591,-0.018776,-0.018863,-0.017403,-0.004086,0.000526,-0.003711,,-0.014307
6/3/2013,0.011841,0.002652,0.00599,-0.001832,-0.008053,-0.000577,0.006901,0.004439,0.009131,-0.009653,0.015312,0.006296,0.019097,0.037473,0.010943,0.007232,0.010916,0.011885,0.00219,-0.004118,0.019771,,0.005936
6/4/2013,-0.018617,-0.010302,-0.000284,-0.008258,-0.014022,-0.014049,-0.010364,-0.00712,-0.011494,-0.007018,0.001257,-0.007201,-0.003243,0.020433,-0.007326,-0.007031,-0.009106,-0.004145,-0.003128,-0.009831,-0.016859,,-0.005511
6/5/2013,0.014363,-0.017724,-0.00709,-0.01869,-0.019461,-0.023424,-0.011655,-0.015331,-0.020905,-0.017275,-0.017214,-0.004994,-0.006508,-0.014361,-0.012556,-0.015215,-0.011304,-0.008557,-0.009348,0.000698,-0.006002,,-0.01378
6/6/2013,0.013625,0.006301,0.010568,0.008863,0.008403,0.01599,-0.004956,0.022602,0.008718,0.015182,-0.000182,0.009321,0.022926,-0.002668,0.00647,0.002448,-0.008061,0.006531,-0.01494,0.005746,0.005175,,0.00849
6/7/2013,0.011334,0.011812,0.01385,0.014393,0.013636,0.015148,0.010134,0.013016,0.039642,0.062574,0.003102,0.005328,0.005336,-0.008436,0.013521,-0.004883,0.009205,-0.004635,0.007643,0.017452,0.020309,,0.012832
6/10/2013,0.008601,0.025738,-0.007806,0.001658,-0.005979,0.006395,0.003231,0.000485,0.008915,0.005556,-0.007459,0.002709,0.003892,0.005603,-0.003608,0.012882,0.008135,0.007683,-0.006611,0.011924,-0.005607,,-0.000347
6/11/2013,-0.016537,-0.01618,-0.005058,-0.016004,-0.013534,-0.038128,-0.012373,-0.014781,-0.024957,-0.039042,-0.01173,-0.005285,0.001762,-0.018572,-0.007243,-0.000908,-0.010107,-0.00439,-0.002939,-0.011694,-0.017762,,-0.010153
6/12/2013,0.004729,-0.012683,-0.000282,-0.005796,-0.004573,-0.01021,-0.008066,-0.009592,-0.008879,-0.019931,0.000371,-0.011217,0.000352,-0.006518,-0.007959,-0.004091,-0.012186,-0.007426,-0.012363,-0.0089,0.004592,,-0.00837
6/13/2013,0.012814,0.012987,0.001695,0.018616,0.011485,0.017193,0.029931,0.016638,0.024466,0.031287,0.010753,0.013972,0.022863,0.022857,0.017718,0.009434,0.014087,0.007482,0.008735,0.005757,-0.008143,,0.014784
6/14/2013,-0.004389,-0.010591,-0.01269,-0.019199,-0.010598,-0.021277,-0.009911,-0.019052,-0.017489,-0.020478,-0.022194,0,0.000344,0.001044,-0.008212,-0.013416,-0.011343,-0.005802,-0.013568,-0.002235,-0.009074,,-0.005885
6/17/2013,0.004668,0.004085,0.006284,0.013552,0.010712,0.002844,0.007465,0.011205,0.007304,0.014712,0.009004,0.008479,0.002406,-0.003128,0.010267,0.006876,0.007815,0.009804,0.004534,0.012811,0.017442,,0.007567
6/18/2013,-0.005937,0.006312,0.003406,0.004828,0.004542,0.013169,0.009094,0.005664,0.000244,0.004197,0.013757,0.008525,0.00823,-0.001046,0.00459,0.001366,0.002475,0.000694,-0.000532,0.016214,-0.000571,,0.007791
6/19/2013,-0.010906,-0.011988,-0.004526,-0.010349,-0.006029,-0.009598,-0.014519,-0.004407,-0.015778,-0.007979,-0.02274,-0.017369,-0.010204,-0.00356,-0.010116,-0.010759,-0.008394,-0.015939,-0.020312,6.70E-05,-0.011149,,-0.013851
6/20/2013,-0.010239,0.002399,-0.003694,-0.019981,-0.022744,-0.032909,-0.038273,-0.014019,-0.038066,-0.036768,-0.035279,-0.026396,-0.015979,-0.026692,-0.021429,-0.015165,-0.021162,-0.021596,-0.014567,-0.017698,-0.031801,,-0.02501
6/21/2013,0.003979,0.009289,0.014546,-0.009909,-0.015516,-0.021503,-0.001585,0.021701,-0.007464,-0.009543,-0.000584,0.00702,-0.006111,0.0149,0.004829,-0.001555,0.008309,0.00096,-0.008008,-0.004306,-0.006718,,0.00267
6/24/2013,-0.012682,-0.016455,-0.00506,-0.020015,-0.030733,-0.03051,-0.001058,-0.02832,-0.022496,-0.020474,-0.013624,0.016947,-0.026353,-0.012553,-0.011176,-0.01184,-0.017742,-0.004794,-0.026505,-0.012646,0.013528,,-0.012145
6/25/2013,0.01338,0.030767,0.015541,0.022781,0.030081,0.034331,0.009534,0.012563,0.015121,0.02582,0.026835,0.008746,0.010105,-0.003878,0.00712,-0.007094,0.005393,0.003854,0.000224,-0.004127,-0.001335,,0.009497
6/26/2013,0.000792,0.006603,0.006121,0.008064,0.007103,0.012979,0.017838,0.017866,-0.009147,-0.005993,0.00269,0.019215,0.00393,0.00995,0.007743,0.011432,0.00596,0.003599,-0.011326,0.008601,0.020196,,0.00959
6/27/2013,0.014248,0.006149,0.005845,0.012381,0.019592,0.014073,0.002577,0.013164,0.012198,0.006431,0,-0.003219,0.002847,0.012637,0.002673,0.00989,0.00474,-0.001195,-0.010777,0.003915,0.00786,,0.0062
6/28/2013,0.001041,-0.009643,0.000277,-0.006773,-0.01153,-0.006421,-0.000685,-0.006978,-0.014722,-0.024361,-0.005366,-0.009803,-0.006033,-0.017555,0.003443,-0.008239,-0.003117,-0.000957,0.006984,0.003763,-0.002166,,-0.00429
7/1/2013,0.007276,0.007817,0.004426,-0.005683,0.005443,0.005837,0.001886,0.002181,0.003306,0.006549,0.016378,0.008968,-0.008211,-0.002799,-0.000553,0.002978,0.006253,-0.002396,0.032003,0.008531,-0.005355,,0.005404
7/2/2013,0.01677,0.004899,-0.000275,0.013145,-0.00232,-0.002073,-0.010613,-0.003385,-0.00547,-0.0061,-0.003223,-0.000693,-0.00288,0.004965,0.003765,-0.004845,0.000588,-0.006244,0.022653,-0.006273,-0.012224,,-0.000545
7/3/2013,-0.007612,0.001625,0.001377,-0.000568,-0.005426,-0.009969,-0.011765,0,-0.003247,-0.016367,-0.007227,0.002426,-0.001805,0,0.000552,-0.00424,-0.000587,-0.004833,0.00552,0.00467,0.002062,,0.000824
7/5/2013,-0.018665,0.026362,0.011279,0.023119,0.017927,0.018041,0.008578,0.020621,0.01868,0.022047,0.027395,0.012561,0.011573,0.013104,0.009703,-0.002996,0.012009,-0.000243,-0.008032,0.007965,0.005881,,0.010202
7/8/2013,0.020063,0.005664,0.007889,0.013151,0.016845,0.0204,0.005207,0.018065,0.00372,0.012617,0.000932,0.008194,0.00572,0.005301,0.007426,0.01044,0.006058,0.002672,-0.005678,0.012983,0.003362,,0.005252
7/9/2013,0.012516,-0.001179,0.006478,0.003473,0.018825,0.013934,0.00967,-0.003035,0.02035,0.022508,0.007452,0.003274,0.007821,0.004429,0.011816,0.010645,0.016744,0.008963,0.017588,0.000166,0.000728,,0.00723
7/10/2013,-0.00227,-0.021899,-0.0059,-0.001093,-0.011826,-0.011551,-0.004105,-0.014754,-0.007073,-0.003931,-0.00037,0.00405,0.003175,0.00714,-0.005571,0.010223,-0.003002,0.011284,-0.003836,0.000829,0.010189,,0.000182
7/11/2013,-0.004551,-0.00067,0.002158,0.005654,0.010471,0.008261,0.018891,-0.004279,0.012064,0.008287,0.018313,0.004818,0.011603,0.007298,0.004848,0.024839,0.007079,0.009972,0.015587,0.015729,0.028386,,0.013554
7/12/2013,0.016256,0.010931,0.013728,-0.003083,0.019985,0.015388,0.002697,0.017665,0.015218,0.022701,-0.00327,0.003569,0.00139,0.004761,0.001394,0.001945,0.002343,-0.008228,-0.001821,0.002999,-0.00042,,0.003087
7/15/2013,0.003499,0.002002,-0.004249,-0.001455,0.007257,0.019681,0.004875,0.016889,0.01805,0.021431,0.007108,0.004556,-0.000694,-0.000412,-0.001606,-0.008661,0.004998,-0.001185,0.00218,0.001831,0.014017,,0.001375
7/16/2013,-0.011208,-0.007461,-0.006133,0.002186,0.002882,0.000386,0.010037,-0.007612,-0.016932,-0.011615,-0.002714,0,-0.003821,-0.005977,0.000536,0.011749,-0.004491,0.009492,0.006445,-0.005496,0.002765,,-0.003709
7/17/2013,0.052897,-0.012752,-0.014221,0.004726,0.028017,-0.000772,0.014574,0.01139,0.007863,0.006065,0.009799,-0.002987,0,-0.002073,0.001715,0.003871,0.001853,0.000235,0.000267,-0.00115,-0.014613,,0.002774
7/18/2013,0.045455,0.032087,0.008982,0.019902,0.031447,0.017378,0.018283,0.020685,0.015851,0.043708,0.013657,0.000444,-0.006625,-0.015167,0.009844,0.004152,0.009007,0.00376,0.003365,-0.008568,-0.008394,,0.005033
7/19/2013,-0.011442,0.016862,0.005125,-0.003725,-0.000678,-0.006453,0.006733,0.000901,0.001829,-0.00361,-0.000709,0.022846,0.02106,0.008228,0.00837,0.004578,0.011477,0.007024,-0.015768,-0.015463,-0.113995,,0.00161
7/22/2013,-0.016435,-0.00013,0.002415,0.007123,0.011525,0.012416,0.010191,0.00405,0.011499,0.000362,0.002661,0.000542,0.008938,-0.001465,-0.003573,0.001911,0.000946,0.004418,0.0032,0.015728,0.019427,,0.002033
7/23/2013,0.014592,-0.000518,0.005087,0.001945,0.00134,-0.002264,0.006126,-0.001344,6.00E-05,0.007244,-0.001415,0.001517,0.002385,0.004401,0.003902,0.003815,0.001811,0.008102,-0.017171,-0.007577,-0.005936,,-0.001852
7/24/2013,-0.003016,-0.000519,0,-0.000706,-0.015395,-0.013048,-0.006011,-0.005833,-0.007338,-0.002877,-0.00248,-0.000649,-0.004759,-0.003338,-0.002206,0.002046,-0.006994,-0.002526,0.051362,-0.000996,0.0044,,-0.003811
7/25/2013,-0.000931,-0.014267,-0.002131,-0.002296,0.008158,0.009006,0.005888,-0.014895,0.005272,0.001082,0.00746,0.002274,-0.003074,0.008373,-0.000211,0.001896,0.010999,0.005755,-0.004563,-0.016835,-0.017835,,0.002556
7/26/2013,-0.007685,-0.001316,0.002136,-0.007965,-0.006743,-0.008545,0.002057,-0.003207,-0.003918,-0.002161,-0.00141,0.002809,0.006167,0.006643,-0.001895,-0.002475,-0.001565,-0.002518,0.005678,-0.002647,0.007327,,0.000828
7/29/2013,-0.011734,-0.000395,-0.001332,-0.006423,-0.014257,-0.010917,0.003158,-0.005976,-0.012647,-0.012274,-0.009534,0.004093,0.005788,-0.003093,-0.008018,-0.012115,-0.010897,-0.010555,0.01542,-0.003479,-0.00253,,-0.003736
7/30/2013,0.017811,-0.00435,0.005601,-0.006464,0,0.002711,-0.008026,0.000231,-0.004535,-0.008788,0.002674,-0.000429,0.004401,-0.005999,-0.00234,-0.005171,-0.003091,-0.032004,0.01235,0.009804,0.009829,,0.000374
7/31/2013,0.010529,0.006751,-0.01008,0.007229,0.00551,0.006953,-0.011423,0.005548,0.00985,0.005172,0.008889,0.003542,-0.006741,0.002497,-0.00064,0.015149,0.000875,-0.007187,-0.001743,-0.003558,-0.000314,,-0.000136
8/1/2013,0.032415,0.021039,0.00911,0.014534,0.023973,0.014001,-0.008827,0.017471,0.021094,0.026093,0.009692,0.002888,-0.004105,0.008512,-0.01088,-0.056767,0.004369,0.006757,0.009162,0.018552,-0.005339,,0.012541
8/2/2013,-0.005382,-0.002833,0.002921,-0.000884,-0.007358,0.002648,0.004696,0.005197,0.000776,-0.002507,0.011693,0.006612,0.008932,-0.000823,-0.008412,-0.003412,-0.011784,0.005034,0.012841,0.002599,0.006947,,0.00164
8/5/2013,0.002706,-0.003487,-0.000794,-0.006904,-0.002695,-0.002453,0.002095,-0.003372,0.004176,0,-0.044851,-0.006251,-0.006129,-0.000206,-0.003915,0.002957,-0.007683,0.000954,0.014939,-0.001732,-0.005958,,-0.00148
8/6/2013,0.000899,-0.008165,-0.003445,-0.010873,-0.010811,-0.026291,-0.008202,-0.006991,-0.021031,-0.01939,-0.005779,0.000107,0.005139,-0.001855,-0.00131,-0.002173,-0.006855,-0.003097,-0.008947,-0.009315,-0.003786,,-0.005723
8/7/2013,0.001573,-0.009669,-0.010636,-0.003424,-0.007514,0.000389,-0.013297,-0.010447,-0.008071,-0.008788,-0.014896,-0.001599,-0.002727,0.002271,-0.001421,-0.004199,0.001543,-0.001673,-0.00058,-0.006603,0.015294,,-0.003806
8/8/2013,-0.004038,0.005674,0.003762,-0.008499,0.005506,0.005437,0.020214,-0.001156,-0.003732,-0.005541,0.005901,-0.003417,-0.004443,-0.001648,0.004817,0.008121,-0.002108,0.001213,-0.001979,0.002257,0.025793,,0.003885
8/9/2013,0.006081,-0.003411,-0.004819,-0.005654,-0.010951,-0.008884,-0.002899,0.000231,-0.00436,-0.005944,0.012832,-0.010499,0.002746,-0.001651,-0.004685,0.003408,-0.004632,-0.000242,-0.01423,-0.002521,-0.005777,,-0.00357
8/12/2013,-0.002686,0.001975,-0.000269,-0.007887,-0.002768,-0.008184,-0.006624,-0.000694,-0.002714,-0.005232,-0.002896,-0.003898,-0.000685,0.001653,-0.009149,-0.005712,-0.005714,-0.004604,0.028408,-0.005503,0.005199,,-0.001153
8/13/2013,-0.002245,-0.001708,-0.001346,0.003698,0.00694,0.017092,0.007156,0.002778,0.012493,0.012772,0.009258,0.010978,0.002741,-0.000825,-0.005451,0.005124,0.005747,0.007546,0.047522,-0.004811,-0.012473,,0.002776
8/14/2013,0.000675,-0.001316,-0.003773,-0.002579,0.006203,-0.003477,0.000969,-0.005079,-0.00226,-0.006306,0.003417,-0.024836,-0.0082,0.002891,-0.005034,0.000772,-0.003673,-0.001208,0.01824,-0.012982,0.003723,,-0.005177
8/15/2013,-0.010117,-0.012652,-0.00541,-0.015882,-0.019178,-0.01415,-0.000323,-0.002552,-0.015856,-0.016051,-0.005198,-0.012679,-0.007923,-0.012353,-0.008881,-0.00407,-0.006555,-0.001693,-0.001184,-0.011669,-0.017311,,-0.014282
8/16/2013,-0.004542,-0.000133,0.004079,0,0.006983,-0.010028,0.006616,-0.005583,-0.00056,0.004173,-0.002703,-0.00201,-0.014931,-0.005629,-0.002836,0.005973,-0.003077,0.001212,0.008877,-0.003201,0.000315,,-0.003305
8/19/2013,-0.002738,-0.013082,-0.007042,-0.027397,-0.018724,-0.020258,-0.008015,-0.006082,-0.012635,-0.024934,-0.009214,0.012085,0.003172,-0.002516,-0.011262,-0.003125,-0.010177,-0.005324,0.01077,0.010202,-0.012799,,-0.0059
8/20/2013,0.018531,0.008927,0.005456,0.005595,0.009894,0.01196,0.005333,0.002353,0.005863,0.019372,0.007294,-0.00796,0.00246,-0.00042,-0.001035,0.00047,-0.003118,-0.004866,-0.013137,-0.000266,0.007231,,0.003821
8/21/2013,0.002471,-0.002547,-0.001899,-0.009401,0.003499,-0.015224,-0.008841,-0.0054,-0.015355,-0.011402,-0.022629,-0.010364,-0.010165,-0.002103,-0.004722,-0.002977,-0.004988,-0.009047,0.002574,0.004518,-0.000316,,-0.00578
8/22/2013,0.024199,0.00793,0.016581,0.011234,0.016039,0.015256,-0.006487,0.002833,0.014639,0.008074,0.011404,-0.006081,-0.002833,0.007375,0.00648,0.000471,0.005013,0.009376,0.001194,0.005038,0.024676,,0.008619
8/23/2013,0.004375,0.0004,-0.002139,0.002107,0,-0.001603,0.013059,0.006591,-0.004768,0.003814,0.006285,0.009177,0.006392,-0.001673,0.006208,0.011779,0.010483,0.014666,-0.003857,-0.004006,0.072862,,0.003947
8/26/2013,-0.012198,-0.010797,-0.010718,-0.009939,-0.005491,-0.004616,-0.004351,-0.008653,-0.004727,0.00228,-0.003857,-0.009954,-0.011291,-0.002305,-0.004913,-0.002794,-0.005773,-0.003614,0.003892,-0.00439,-0.017266,,-0.00404
8/27/2013,-0.033738,-0.026546,-0.021939,-0.023166,-0.026225,-0.027419,-0.00615,-0.030196,-0.029576,-0.035254,-0.02139,-0.015538,-0.000892,-0.01071,-0.0031,0.009029,-0.000252,0.00266,-0.02859,-0.018744,-0.026062,,-0.015874
8/28/2013,0.0089,0.004291,0,-0.000395,0.000709,0.001451,0.001954,0.003405,0.001566,0.005108,0.000188,0.004178,0.00768,-0.000425,0.023266,0.01913,0.02525,0.015674,0.00472,-0.001882,-0.007216,,0.002748
8/29/2013,0.006333,0.000413,0,0.002372,0.003541,0.003312,0.006338,0,0.004315,0.012901,0.003391,0.000462,-0.003899,0.000212,-0.017672,-0.010748,-0.011822,-0.011396,0.001638,0.008108,0.016051,,0.001963
8/30/2013,-0.00472,-0.004271,0.000554,-0.003353,-0.003529,-0.002888,-0.002745,-0.004121,-0.009764,-0.005789,-0.015772,-0.001848,0.003915,0.004034,-0.00126,-0.01163,0.000498,-0.008165,-0.009119,-0.009972,-0.004471,,-0.003174
9/3/2013,0.004743,0.002906,-0.001937,0.011874,0.009207,0.021519,0.00664,0.007546,0.017288,0.019798,0.024227,0.000116,-0.00709,-0.001692,-0.000115,0.002477,0.000996,0.000726,0.0028,0.015917,-0.045509,,0.004164
9/4/2013,0.010339,0.000828,0.001941,0.014473,0.005614,0.004659,0.003861,0.002658,0.006332,0.009136,0.01192,0.005554,0.012853,0.009956,0.006999,0.000618,0.002572,0.001936,0.020695,0.01308,-0.021487,,0.008117
9/5/2013,0.008899,0.011166,0.015776,0.004627,0.003492,0.005242,0.015224,0.007711,0.002761,0.005281,0.020247,0.001611,-0.003525,-0.003565,-0.004672,-0.001389,0.00422,0.003381,-0.00686,0.009093,0.001282,,0.00121
9/6/2013,-0.009923,-0.002181,-0.006267,0.008636,-0.000696,-0.012836,0.009313,-0.009326,0.003138,0.006004,-0.001984,0.001379,0.000354,-0.000421,-0.001145,0.003246,-0.001318,0.006498,0.005956,2.30E-05,-0.002657,,5.40E-05
9/9/2013,0.010245,-0.003279,-0.004113,0.005708,0.008357,0.017676,0.000782,0.007,0.018065,0.023499,0.003796,0.004589,0.000707,0.005264,0.009054,0.000308,0.008333,0.001674,0.015957,0.009634,0.016147,,0.009993
9/10/2013,0.008598,0.009596,0.010738,0.015323,0.008978,0.019964,-0.001406,0.017498,0.035425,0.021866,0.001801,0.011078,0.0053,0.005027,-0.002499,-0.004312,0.006464,0.003103,-0.022779,0.000694,0.023219,,0.007346
9/11/2013,-0.004809,-0.001222,-0.000817,-0.007639,0.002738,-0.007046,0.005477,0.001178,-0.000484,0.007489,-0.002517,0.007907,0.007733,0.003335,0.011615,0.012993,0.007398,0.006426,-0.054444,0.008462,0.010806,,0.003052
9/12/2013,-0.007028,-0.006117,0.00518,-0.019151,-0.011604,-0.009265,-0.009494,-0.005647,-0.01036,-0.008142,0.001081,-0.002466,-0.012557,0.002908,-0.00968,-0.00168,-0.000242,-0.004493,0.010648,-0.003488,-0.001527,,-0.00338
9/13/2013,0.00752,0.001915,0.007323,0.0067,0.000691,0.004576,-0.0066,-0.001656,0.003979,0.003926,0.006121,-0.004943,0.007065,-0.001254,0.004774,0.001682,0.002018,-0.0038,-0.01648,-0.004475,0.010401,,0.002715
9/16/2013,0.009879,0.012833,0.009962,0.010458,0.002761,0.010101,0.009807,0.016592,0.018476,0.02133,0.002326,0.005194,0.007015,0.00837,0.003054,-0.003665,-0.000483,0.004292,-0.031792,-0.001471,-0.006933,,0.005693
9/17/2013,0.016956,0.007818,0.000267,-0.000941,0.001376,0.003922,0.008615,-0.000933,0.002335,0.009746,-0.01196,0.000337,-0.002438,-0.003735,0.003045,-0.004444,0.002095,-0.002374,0.011553,-0.001859,0.003933,,0.004218
9/18/2013,0.002565,-0.004948,0.008529,0.006027,0.01134,0.019727,0.007144,0.010735,0.003823,0.000345,0.02692,0.009544,0.013967,0.008123,0.007196,0.019704,0.011903,0.009519,0.020557,0.019422,0.011843,,0.012178
9/19/2013,-0.01919,-0.004704,-0.003436,-0.012357,-0.007136,-0.00498,-0.006476,-0.008081,-0.001666,-0.014473,-0.012667,0.00178,-0.006887,-0.002996,-0.003349,0.002567,-0.00302,-0.002122,0.016398,-0.005458,0.009604,,-0.001843
9/20/2013,0.022391,0,0.003713,0.000948,-0.011636,-0.014244,-0.003725,-0.002561,0.011742,-0.014336,-0.017463,-0.00433,0.004508,-0.005077,-0.006944,-0.00783,-0.004145,0.003071,-0.010354,0.005254,-0.025238,,-0.007217
9/23/2013,-0.007442,-0.01472,-0.012946,-0.025379,-0.020776,-0.032025,0.003427,-0.012602,-0.02651,-0.034409,0.002539,-0.006579,-0.005868,-0.006874,-0.010264,-0.003946,0.004803,-0.004475,0.049699,-0.018392,-0.001555,,-0.00472
9/24/2013,0.007926,-0.003289,-0.012313,-0.022153,-0.003536,-0.012306,0.00326,-0.013708,-0.013797,0.001837,-0.004161,-0.009765,-0.003125,-0.003146,-0.004444,-0.001371,-0.008206,0.000237,-0.003139,0.000384,-0.008705,,-0.002597
9/25/2013,-0.006164,0.004538,-0.003794,0.027425,0.003549,0.006127,-0.005262,0.001917,-0.00405,-0.001834,-0.001817,-0.012922,-0.007663,0.002945,-0.002518,0.001373,-0.003374,0.002602,-0.015477,-0.010836,0.001541,,-0.002739
9/26/2013,-0.002352,-0.00835,0.000272,0.003675,-0.004243,-0.006699,0.001711,-0.004784,-0.000123,-0.002572,0.000364,-0.000115,0.001053,0.00021,-0.000803,0.002743,-0.004675,0.006369,0.00974,0.001072,0.008153,,0.003485
9/27/2013,0.001501,0.002623,-0.001095,0.006745,-0.012784,-0.000818,0.003261,-0.000481,-0.015035,-0.002578,-0.003275,-0.003905,0.012623,0.002307,-0.001952,0.001064,-0.006883,0.003282,-0.007137,-0.002027,0.015258,,-0.004074
9/30/2013,-0.001926,-0.002478,0.002192,-0.010528,-0.007194,-0.007773,-0.006037,-0.006492,-0.01026,-0.004801,-0.009673,-0.000461,-0.005367,-0.003787,-0.009896,-0.003036,-0.009295,-0.017991,-0.012429,-0.000548,0.000301,,-0.006029
10/1/2013,0.014154,0.003037,0.003554,0.005223,0.007246,0.001855,0.005762,0.004114,0.004993,0.00705,0.007372,0.008998,0.005744,0.023756,-0.000465,-0.006851,-0.001481,-0.004283,0.023513,0.012666,0.009015,,0.007999
10/2/2013,-0.005287,0.000138,-0.008717,0.009815,0.011511,0.002263,-0.0048,-0.005544,-0.002075,-0.000737,-0.001647,-0.002058,0.004154,-0.007591,0.00093,0.003986,-0.004039,0.006213,0.003279,0.001112,0.010125,,-0.000667
10/3/2013,-0.009354,-0.003577,-0.001099,-0.00288,-0.004267,-0.006364,-0.006068,-0.006301,-0.01147,-0.009956,-0.003299,-0.008134,-0.008273,-0.000207,-0.006738,0.000458,-0.021352,0.006649,-0.012562,-0.013401,-0.001769,,-0.008979
10/4/2013,0.008584,0.007595,0.007428,0.014055,0.003571,0.015289,0.009079,0.007317,-0.001913,0.005214,0.006803,0.008431,0.007994,-0.002688,0.009591,-0.000458,-0.001015,-0.002595,-0.000786,-0.004269,0.000591,,0.007053
10/7/2013,-0.009149,-0.014938,-0.013381,-0.015948,-0.017082,-0.019536,0.00031,-0.016465,-0.014692,-0.005558,-0.011139,-0.008246,-0.013103,-0.00705,-0.004866,-0.011147,-0.002201,-0.004021,0.009772,-0.007577,-0.017119,,-0.008506
10/8/2013,-0.015675,-0.013077,-0.011901,-0.018522,-0.008689,-0.010585,-0.007444,-0.009355,-0.00778,-0.010805,-0.012188,-0.011318,-0.013277,-0.002923,-0.00454,-0.012817,-0.009672,-0.009499,-0.013962,-0.013942,-0.008709,,-0.012332
10/9/2013,0.006326,-0.000987,0.007283,-0.002359,0.010957,0.005874,-0.000938,0.002982,0.009082,0.008286,0.004861,0.004088,0.001771,-0.010052,-0.004093,-0.007665,-0.00514,-0.004076,0.011744,0.002565,0.001818,,0.000574
10/10/2013,0.019076,0.030902,0.027252,0.034877,0.028179,0.027529,0.018924,0.026759,0.023116,0.032499,0.014884,0.021173,0.016967,0.004654,0.010333,0.01198,0.002153,0.008666,0.006268,0.014465,0.020865,,0.02183
10/11/2013,0.013401,0.004682,0.002978,-0.00019,-0.002811,-0.001015,0.007828,-0.000241,0.012594,0.011216,0.014665,0.019025,-0.001738,-0.004211,0.010576,0.005607,0.011084,0.005967,0.006482,0.004319,0.01096,,0.006286
10/14/2013,0.00084,0.000274,0.003509,0.003809,0.011276,0.00772,0.002132,0.007724,-0.003375,0.008229,0.004517,0.003913,0.021936,-0.011419,0.007476,0.005886,0.007734,0.010676,0.00655,0.004725,0.009376,,0.004075
10/15/2013,-0.006292,-0.00644,-0.008069,-0.007589,-0.007666,-0.014919,-0.000456,-0.00503,-0.011476,-0.006742,-0.016187,0.001448,-0.006474,-0.00385,-0.009247,0.005082,-0.003626,-0.002347,0.005322,0.006734,0.001161,,-0.007064
10/16/2013,0.021528,0.018756,0.009761,0.032307,0.022472,0.040524,0.005322,0.016129,0.029309,0.022865,0.002742,0.013121,0.021948,0.012884,0.005991,0.006741,0.008548,0.001647,0.004881,0.018162,0.004349,,0.013828
10/17/2013,0.019628,0.010965,0.011815,0.003889,0.006868,0.005507,0.010889,0.011135,-0.024222,0.010479,0.005652,0.009439,0.015436,-0.001272,0.001947,0.009892,0.00303,0.010101,0.006757,-0.010284,0.008083,,0.006744
10/18/2013,0.008713,0.004821,0.006369,0.00166,-0.002046,0.000587,0.010922,0,0.002337,0.02627,0.000906,-0.003697,0.008262,-0.010613,0.0008,0.00874,0.001079,0.007674,0.008702,0.137955,0.001146,,0.006549
10/21/2013,0.012455,0.001066,0.003692,-0.000552,-0.007519,-0.002346,0.004292,-0.001406,0.006806,-0.008757,0.006883,-0.004693,-0.003605,-0.002146,-0.003655,0.007768,0.001421,0.005539,0.024508,-0.008017,0.000858,,9.20E-05
10/22/2013,-0.005556,0.005857,0.000263,-0.011977,0,-0.005291,-0.000137,0.007508,-0.003255,0.001019,0.007735,0.012719,0.009211,-0.00086,0.008598,0.006078,0.006844,0.000689,-0.002867,0.003688,-0.011718,,0.005738
10/23/2013,-0.004788,-0.004235,-0.002364,-0.016225,-0.02135,-0.011229,-0.007887,-0.004192,-0.009482,-0.012899,-0.007854,-0.002815,-0.002608,0.001937,-0.004206,-0.003242,-0.004227,-0.004816,0.009796,0.024237,-0.023713,,-0.004725
10/24/2013,0.013232,-0.005582,-0.004739,-0.005118,-0.002815,-0.000797,-0.00135,-0.001637,0.014074,0.01066,0.005265,0.002714,0.000327,-0.007302,0.009245,0.007834,0.003579,0.004379,0.013239,-0.005679,-0.001185,,0.003258
10/25/2013,0.008508,0.007217,0.000794,0.005526,0.006351,-0.001795,-0.001953,0.003982,0.013316,-0.005444,-0.001264,-0.002815,0,0.006923,-0.005089,0.009534,0.000249,0.001836,-0.01119,-0.010092,0.059608,,0.004395
