DATE,WTB3MS
11/8/2002,1.28
11/15/2002,1.2
11/22/2002,1.2
11/29/2002,1.21
12/6/2002,1.2
12/13/2002,1.19
12/20/2002,1.2
12/27/2002,1.16
1/3/2003,1.2
1/10/2003,1.18
1/17/2003,1.17
1/24/2003,1.15
1/31/2003,1.16
2/7/2003,1.15
2/14/2003,1.16
2/21/2003,1.17
2/28/2003,1.19
3/7/2003,1.15
3/14/2003,1.09
3/21/2003,1.14
3/28/2003,1.15
4/4/2003,1.1
4/11/2003,1.13
4/18/2003,1.16
4/25/2003,1.14
5/2/2003,1.11
5/9/2003,1.09
5/16/2003,1.05
5/23/2003,1.04
5/30/2003,1.09
6/6/2003,1.05
6/13/2003,0.92
6/20/2003,0.84
6/27/2003,0.86
7/4/2003,0.87
7/11/2003,0.88
7/18/2003,0.89
7/25/2003,0.91
8/1/2003,0.95
8/8/2003,0.94
8/15/2003,0.94
8/22/2003,0.95
8/29/2003,0.98
9/5/2003,0.95
9/12/2003,0.94
9/19/2003,0.93
9/26/2003,0.93
10/3/2003,0.93
10/10/2003,0.9
10/17/2003,0.91
10/24/2003,0.93
10/31/2003,0.94
11/7/2003,0.94
11/14/2003,0.93
11/21/2003,0.93
11/28/2003,0.93
12/5/2003,0.92
12/12/2003,0.9
12/19/2003,0.88
12/26/2003,0.88
1/2/2004,0.91
1/9/2004,0.88
1/16/2004,0.87
1/23/2004,0.87
1/30/2004,0.9
2/6/2004,0.92
2/13/2004,0.92
2/20/2004,0.92
2/27/2004,0.94
3/5/2004,0.94
3/12/2004,0.94
3/19/2004,0.93
3/26/2004,0.93
4/2/2004,0.93
4/9/2004,0.93
4/16/2004,0.93
4/23/2004,0.96
4/30/2004,0.96
5/7/2004,1
5/14/2004,1.02
5/21/2004,1.03
5/28/2004,1.06
6/4/2004,1.16
6/11/2004,1.25
6/18/2004,1.3
6/25/2004,1.29
7/2/2004,1.3
7/9/2004,1.28
7/16/2004,1.32
7/23/2004,1.34
7/30/2004,1.43
8/6/2004,1.45
8/13/2004,1.44
8/20/2004,1.46
8/27/2004,1.52
9/3/2004,1.58
9/10/2004,1.63
9/17/2004,1.65
9/24/2004,1.69
10/1/2004,1.69
10/8/2004,1.68
10/15/2004,1.7
10/22/2004,1.8
10/29/2004,1.87
11/5/2004,1.95
11/12/2004,2.04
11/19/2004,2.09
11/26/2004,2.15
12/3/2004,2.18
12/10/2004,2.21
12/17/2004,2.18
12/24/2004,2.17
12/31/2004,2.2
1/7/2005,2.29
1/14/2005,2.31
1/21/2005,2.33
1/28/2005,2.38
2/4/2005,2.46
2/11/2005,2.48
2/18/2005,2.54
2/25/2005,2.65
3/4/2005,2.7
3/11/2005,2.7
3/18/2005,2.74
3/25/2005,2.8
4/1/2005,2.76
4/8/2005,2.73
4/15/2005,2.72
4/22/2005,2.84
4/29/2005,2.85
5/6/2005,2.82
5/13/2005,2.82
5/20/2005,2.82
5/27/2005,2.89
6/3/2005,2.92
6/10/2005,2.95
6/17/2005,2.94
6/24/2005,2.98
7/1/2005,3.08
7/8/2005,3.11
7/15/2005,3.15
7/22/2005,3.25
7/29/2005,3.35
8/5/2005,3.41
8/12/2005,3.44
8/19/2005,3.45
8/26/2005,3.46
9/2/2005,3.43
9/9/2005,3.42
9/16/2005,3.4
9/23/2005,3.44
9/30/2005,3.44
10/7/2005,3.53
10/14/2005,3.66
10/21/2005,3.77
10/28/2005,3.82
11/4/2005,3.87
11/11/2005,3.88
11/18/2005,3.92
11/25/2005,3.87
12/2/2005,3.88
12/9/2005,3.91
12/16/2005,3.83
12/23/2005,3.89
12/30/2005,3.92
1/6/2006,4.1
1/13/2006,4.2
1/20/2006,4.26
1/27/2006,4.32
2/3/2006,4.37
2/10/2006,4.4
2/17/2006,4.44
2/24/2006,4.47
3/3/2006,4.5
3/10/2006,4.49
3/17/2006,4.5
3/24/2006,4.56
3/31/2006,4.51
4/7/2006,4.56
4/14/2006,4.58
4/21/2006,4.61
4/28/2006,4.66
5/5/2006,4.69
5/12/2006,4.74
5/19/2006,4.71
5/26/2006,4.71
6/2/2006,4.72
6/9/2006,4.74
6/16/2006,4.76
6/23/2006,4.81
6/30/2006,4.89
7/7/2006,4.9
7/14/2006,4.93
7/21/2006,4.97
7/28/2006,4.97
8/4/2006,4.97
8/11/2006,4.95
8/18/2006,4.97
8/25/2006,4.97
9/1/2006,4.93
9/8/2006,4.84
9/15/2006,4.81
9/22/2006,4.81
9/29/2006,4.76
10/6/2006,4.79
10/13/2006,4.9
10/20/2006,4.96
10/27/2006,4.99
11/3/2006,4.95
11/10/2006,4.96
11/17/2006,4.96
11/24/2006,4.93
12/1/2006,4.91
12/8/2006,4.86
12/15/2006,4.81
12/22/2006,4.84
12/29/2006,4.87
1/5/2007,4.92
1/12/2007,4.96
1/19/2007,4.99
1/26/2007,5
2/2/2007,5
2/9/2007,5.02
2/16/2007,5.03
2/23/2007,5.05
3/2/2007,5.01
3/9/2007,4.97
3/16/2007,4.93
3/23/2007,4.92
3/30/2007,4.92
4/6/2007,4.91
4/13/2007,4.89
4/20/2007,4.86
4/27/2007,4.83
5/4/2007,4.77
5/11/2007,4.75
5/18/2007,4.69
5/25/2007,4.77
6/1/2007,4.68
6/8/2007,4.67
6/15/2007,4.53
6/22/2007,4.56
6/29/2007,4.67
7/6/2007,4.81
7/13/2007,4.82
7/20/2007,4.83
7/27/2007,4.82
8/3/2007,4.77
8/10/2007,4.69
8/17/2007,4.11
8/24/2007,3.62
8/31/2007,4.06
9/7/2007,4.18
9/14/2007,3.93
9/21/2007,3.82
9/28/2007,3.69
10/5/2007,3.86
10/12/2007,4
10/19/2007,3.93
10/26/2007,3.85
11/2/2007,3.77
11/9/2007,3.43
11/16/2007,3.32
11/23/2007,3.17
11/30/2007,3.02
12/7/2007,3.01
12/14/2007,2.85
12/21/2007,2.92
12/28/2007,3.17
1/4/2008,3.19
1/11/2008,3.14
1/18/2008,3.01
1/25/2008,2.26
2/1/2008,2.13
2/8/2008,2.14
2/15/2008,2.23
2/22/2008,2.18
2/29/2008,1.97
3/7/2008,1.52
3/14/2008,1.34
3/21/2008,0.81
3/28/2008,1.27
4/4/2008,1.37
4/11/2008,1.31
4/18/2008,1.16
4/25/2008,1.28
5/2/2008,1.43
5/9/2008,1.61
5/16/2008,1.79
5/23/2008,1.82
5/30/2008,1.86
6/6/2008,1.82
6/13/2008,1.93
6/20/2008,1.92
6/27/2008,1.75
7/4/2008,1.83
7/11/2008,1.74
7/18/2008,1.41
7/25/2008,1.57
8/1/2008,1.67
8/8/2008,1.67
8/15/2008,1.83
8/22/2008,1.72
8/29/2008,1.69
9/5/2008,1.67
9/12/2008,1.6
9/19/2008,0.62
9/26/2008,0.84
10/3/2008,0.76
10/10/2008,0.57
10/17/2008,0.45
10/24/2008,1.04
10/31/2008,0.61
11/7/2008,0.39
11/14/2008,0.21
11/21/2008,0.07
11/28/2008,0.07
12/5/2008,0.04
12/12/2008,0.02
12/19/2008,0.03
12/26/2008,0.02
1/2/2009,0.09
1/9/2009,0.11
1/16/2009,0.12
1/23/2009,0.11
1/30/2009,0.19
2/6/2009,0.29
2/13/2009,0.3
2/20/2009,0.3
2/27/2009,0.29
3/6/2009,0.24
3/13/2009,0.22
3/20/2009,0.22
3/27/2009,0.18
4/3/2009,0.21
4/10/2009,0.19
4/17/2009,0.15
4/24/2009,0.13
5/1/2009,0.13
5/8/2009,0.19
5/15/2009,0.18
5/22/2009,0.18
5/29/2009,0.16
6/5/2009,0.15
6/12/2009,0.19
6/19/2009,0.17
6/26/2009,0.19
7/3/2009,0.18
7/10/2009,0.19
7/17/2009,0.18
7/24/2009,0.19
7/31/2009,0.19
8/7/2009,0.18
8/14/2009,0.18
8/21/2009,0.17
8/28/2009,0.16
9/4/2009,0.14
9/11/2009,0.14
9/18/2009,0.11
9/25/2009,0.11
10/2/2009,0.12
10/9/2009,0.08
10/16/2009,0.07
10/23/2009,0.07
10/30/2009,0.07
11/6/2009,0.05
11/13/2009,0.07
11/20/2009,0.04
11/27/2009,0.05
12/4/2009,0.06
12/11/2009,0.03
12/18/2009,0.04
12/25/2009,0.07
1/1/2010,0.08
1/8/2010,0.06
1/15/2010,0.05
1/22/2010,0.06
1/29/2010,0.07
2/5/2010,0.1
2/12/2010,0.11
2/19/2010,0.1
2/26/2010,0.12
3/5/2010,0.14
3/12/2010,0.16
3/19/2010,0.16
3/26/2010,0.14
4/2/2010,0.16
4/9/2010,0.17
4/16/2010,0.16
4/23/2010,0.16
4/30/2010,0.16
5/7/2010,0.14
5/14/2010,0.16
5/21/2010,0.17
5/28/2010,0.17
6/4/2010,0.15
6/11/2010,0.1
6/18/2010,0.09
6/25/2010,0.13
7/2/2010,0.17
7/9/2010,0.16
7/16/2010,0.15
7/23/2010,0.16
7/30/2010,0.15
8/6/2010,0.16
8/13/2010,0.15
8/20/2010,0.16
8/27/2010,0.16
9/3/2010,0.14
9/10/2010,0.14
9/17/2010,0.15
9/24/2010,0.16
10/1/2010,0.16
10/8/2010,0.13
10/15/2010,0.14
10/22/2010,0.14
10/29/2010,0.13
11/5/2010,0.13
11/12/2010,0.13
11/19/2010,0.14
11/26/2010,0.16
12/3/2010,0.16
12/10/2010,0.14
12/17/2010,0.14
12/24/2010,0.14
12/31/2010,0.14
1/7/2011,0.14
1/14/2011,0.15
1/21/2011,0.16
1/28/2011,0.16
2/4/2011,0.15
2/11/2011,0.14
2/18/2011,0.11
2/25/2011,0.13
3/4/2011,0.13
3/11/2011,0.1
3/18/2011,0.09
3/25/2011,0.09
4/1/2011,0.09
4/8/2011,0.05
4/15/2011,0.06
4/22/2011,0.06
4/29/2011,0.06
5/6/2011,0.03
5/13/2011,0.03
5/20/2011,0.05
5/27/2011,0.06
6/3/2011,0.05
6/10/2011,0.05
6/17/2011,0.05
6/24/2011,0.02
7/1/2011,0.02
7/8/2011,0.02
7/15/2011,0.02
7/22/2011,0.03
7/29/2011,0.07
8/5/2011,0.04
8/12/2011,0.03
8/19/2011,0.02
8/26/2011,0.01
9/2/2011,0.02
9/9/2011,0.02
9/16/2011,0.01
9/23/2011,0.01
9/30/2011,0.02
10/7/2011,0.01
10/14/2011,0.02
10/21/2011,0.03
10/28/2011,0.02
11/4/2011,0.01
11/11/2011,0.01
11/18/2011,0.01
11/25/2011,0.02
12/2/2011,0.02
12/9/2011,0.01
12/16/2011,0.01
12/23/2011,0.01
12/30/2011,0.02
1/6/2012,0.02
1/13/2012,0.02
1/20/2012,0.04
1/27/2012,0.05
2/3/2012,0.07
2/10/2012,0.09
2/17/2012,0.11
2/24/2012,0.09
3/2/2012,0.09
3/9/2012,0.08
3/16/2012,0.09
3/23/2012,0.09
3/30/2012,0.08
4/6/2012,0.08
4/13/2012,0.09
4/20/2012,0.08
4/27/2012,0.09
5/4/2012,0.09
5/11/2012,0.1
5/18/2012,0.09
5/25/2012,0.09
6/1/2012,0.08
6/8/2012,0.09
6/15/2012,0.1
6/22/2012,0.09
6/29/2012,0.09
7/6/2012,0.09
7/13/2012,0.1
7/20/2012,0.09
7/27/2012,0.1
8/3/2012,0.1
8/10/2012,0.11
8/17/2012,0.1
8/24/2012,0.11
8/31/2012,0.1
9/7/2012,0.11
9/14/2012,0.1
9/21/2012,0.11
9/28/2012,0.1
10/5/2012,0.1
10/12/2012,0.1
10/19/2012,0.1
10/26/2012,0.11
11/2/2012,0.11
11/9/2012,0.1
11/16/2012,0.09
11/23/2012,0.09
11/30/2012,0.09
12/7/2012,0.1
12/14/2012,0.07
12/21/2012,0.06
12/28/2012,0.06
1/4/2013,0.07
1/11/2013,0.07
1/18/2013,0.08
1/25/2013,0.08
2/1/2013,0.07
2/8/2013,0.07
2/15/2013,0.1
2/22/2013,0.13
3/1/2013,0.12
3/8/2013,0.1
3/15/2013,0.1
3/22/2013,0.07
3/29/2013,0.08
4/5/2013,0.07
4/12/2013,0.07
4/19/2013,0.06
4/26/2013,0.05
5/3/2013,0.05
5/10/2013,0.04
5/17/2013,0.04
5/24/2013,0.04
5/31/2013,0.05
6/7/2013,0.05
6/14/2013,0.05
6/21/2013,0.05
6/28/2013,0.06
7/5/2013,0.04
7/12/2013,0.04
7/19/2013,0.03
7/26/2013,0.03
8/2/2013,0.04
8/9/2013,0.05
8/16/2013,0.05
8/23/2013,0.04
8/30/2013,0.03
9/6/2013,0.02
9/13/2013,0.02
9/20/2013,0.01
9/27/2013,0.02
10/4/2013,0.02
10/11/2013,0.05
10/18/2013,0.08
10/25/2013,0.04
11/1/2013,0.04
11/8/2013,0.05
11/15/2013,0.08
11/22/2013,0.08
11/29/2013,0.07
12/6/2013,0.06
12/13/2013,0.07
12/20/2013,0.07
12/27/2013,0.07
1/3/2014,0.07
1/10/2014,0.05
1/17/2014,0.04
1/24/2014,0.04
1/31/2014,0.04
2/7/2014,0.07
2/14/2014,0.04
2/21/2014,0.05
2/28/2014,0.05
3/7/2014,0.05
3/14/2014,0.05
3/21/2014,0.06
3/28/2014,0.05
4/4/2014,0.03
4/11/2014,0.04
4/18/2014,0.04
4/25/2014,0.03
5/2/2014,0.03
5/9/2014,0.03
5/16/2014,0.03
5/23/2014,0.03
5/30/2014,0.04
6/6/2014,0.04
6/13/2014,0.04
6/20/2014,0.03
6/27/2014,0.03
7/4/2014,0.02
7/11/2014,0.03
7/18/2014,0.02
7/25/2014,0.03
8/1/2014,0.03
8/8/2014,0.03
8/15/2014,0.04
8/22/2014,0.03
8/29/2014,0.03
9/5/2014,0.03
9/12/2014,0.02
9/19/2014,0.02
9/26/2014,0.01
10/3/2014,0.02
10/10/2014,0.01
10/17/2014,0.02
10/24/2014,0.02
10/31/2014,0.02
11/7/2014,0.03
11/14/2014,0.02
11/21/2014,0.02
11/28/2014,0.02
12/5/2014,0.02
12/12/2014,0.03
12/19/2014,0.04
12/26/2014,0.03
1/2/2015,0.03
1/9/2015,0.03
1/16/2015,0.03
1/23/2015,0.03
1/30/2015,0.02
2/6/2015,0.02
2/13/2015,0.01
2/20/2015,0.02
2/27/2015,0.02
3/6/2015,0.02
3/13/2015,0.03
3/20/2015,0.03
3/27/2015,0.03
4/3/2015,0.03
4/10/2015,0.03
4/17/2015,0.02
4/24/2015,0.03
5/1/2015,0.01
5/8/2015,0.01
5/15/2015,0.02
5/22/2015,0.02
5/29/2015,0.01
6/5/2015,0.02
6/12/2015,0.02
6/19/2015,0.01
6/26/2015,0.01
7/3/2015,0.01
7/10/2015,0.02
7/17/2015,0.02
7/24/2015,0.04
7/31/2015,0.06
8/7/2015,0.07
8/14/2015,0.1
8/21/2015,0.05
8/28/2015,0.06
9/4/2015,0.04
9/11/2015,0.04
9/18/2015,0.04
9/25/2015,0
10/2/2015,0
10/9/2015,0
10/16/2015,0.01
10/23/2015,0.01
10/30/2015,0.05
11/6/2015,0.06
11/13/2015,0.14
11/20/2015,0.13
11/27/2015,0.17
12/4/2015,0.21
12/11/2015,0.26
12/18/2015,0.24
12/25/2015,0.21
1/1/2016,0.21
1/8/2016,0.21
1/15/2016,0.22
1/22/2016,0.28
1/29/2016,0.32
2/5/2016,0.32
2/12/2016,0.3
2/19/2016,0.3
2/26/2016,0.32
3/4/2016,0.31
3/11/2016,0.31
3/18/2016,0.31
3/25/2016,0.3
4/1/2016,0.23
4/8/2016,0.23
4/15/2016,0.22
4/22/2016,0.22
4/29/2016,0.23
5/6/2016,0.2
5/13/2016,0.26
5/20/2016,0.3
5/27/2016,0.33
6/3/2016,0.3
6/10/2016,0.26
6/17/2016,0.27
6/24/2016,0.28
7/1/2016,0.26
7/8/2016,0.28
7/15/2016,0.31
7/22/2016,0.32
7/29/2016,0.29
8/5/2016,0.28
8/12/2016,0.29
8/19/2016,0.29
8/26/2016,0.31
9/2/2016,0.33
9/9/2016,0.34
9/16/2016,0.33
9/23/2016,0.24
9/30/2016,0.26
10/7/2016,0.32
10/14/2016,0.33
10/21/2016,0.34
10/28/2016,0.32
11/4/2016,0.36
11/11/2016,0.44
11/18/2016,0.47
11/25/2016,0.48
12/2/2016,0.48
12/9/2016,0.5
12/16/2016,0.52
12/23/2016,0.51
12/30/2016,0.5
1/6/2017,0.52
1/13/2017,0.51
1/20/2017,0.52
1/27/2017,0.5
2/3/2017,0.51
2/10/2017,0.53
2/17/2017,0.53
2/24/2017,0.52
3/3/2017,0.6
3/10/2017,0.73
3/17/2017,0.74
3/24/2017,0.76
3/31/2017,0.77
4/7/2017,0.79
4/14/2017,0.81
4/21/2017,0.8
4/28/2017,0.8
5/5/2017,0.84
5/12/2017,0.88
5/19/2017,0.9
5/26/2017,0.92
6/2/2017,0.95
6/9/2017,0.97
6/16/2017,0.99
6/23/2017,0.97
6/30/2017,1
7/7/2017,1.03
7/14/2017,1.03
7/21/2017,1.09
7/28/2017,1.11
8/4/2017,1.06
8/11/2017,1.03
8/18/2017,1
8/25/2017,0.99
9/1/2017,1
9/8/2017,1.03
9/15/2017,1.03
9/22/2017,1.02
9/29/2017,1.04
10/6/2017,1.04
10/13/2017,1.07
10/20/2017,1.08
10/27/2017,1.09
11/3/2017,1.14
11/10/2017,1.2
11/17/2017,1.24
11/24/2017,1.27
12/1/2017,1.26
12/8/2017,1.27
12/15/2017,1.3
12/22/2017,1.34
12/29/2017,1.4
1/5/2018,1.39
1/12/2018,1.41
1/19/2018,1.43
1/26/2018,1.41
2/2/2018,1.44
2/9/2018,1.52
2/16/2018,1.58
2/23/2018,1.62
3/2/2018,1.63
3/9/2018,1.65
3/16/2018,1.72
3/23/2018,1.73
3/30/2018,1.73
4/6/2018,1.71
4/13/2018,1.72
4/20/2018,1.78
4/27/2018,1.81
5/4/2018,1.81
5/11/2018,1.85
5/18/2018,1.88
5/25/2018,1.88
6/1/2018,1.89
6/8/2018,1.9
6/15/2018,1.9
6/22/2018,1.9
6/29/2018,1.89
7/6/2018,1.94
7/13/2018,1.94
7/20/2018,1.97
7/27/2018,1.96
8/3/2018,1.99
8/10/2018,2.02
8/17/2018,2.03
8/24/2018,2.04
8/31/2018,2.08
9/7/2018,2.1
9/14/2018,2.11
9/21/2018,2.13
9/28/2018,2.16
10/5/2018,2.19
10/12/2018,2.22
10/19/2018,2.27
10/26/2018,2.29
11/2/2018,2.29
11/9/2018,2.31
11/16/2018,2.33
11/23/2018,2.35
11/30/2018,2.34
12/7/2018,2.36
12/14/2018,2.38
12/21/2018,2.35
12/28/2018,2.38
1/4/2019,2.38
1/11/2019,2.4
1/18/2019,2.38
1/25/2019,2.35
2/1/2019,2.36
2/8/2019,2.37
2/15/2019,2.39
2/22/2019,2.41
3/1/2019,2.4
3/8/2019,2.41
3/15/2019,2.4
3/22/2019,2.41
3/29/2019,2.39
4/5/2019,2.38
4/12/2019,2.38
4/19/2019,2.38
4/26/2019,2.39
5/3/2019,2.39
5/10/2019,2.38
5/17/2019,2.36
5/24/2019,2.33
5/31/2019,2.32
6/7/2019,2.28
6/14/2019,2.19
6/21/2019,2.13
6/28/2019,2.08
7/5/2019,2.16
7/12/2019,2.16
7/19/2019,2.07
7/26/2019,2.05
8/2/2019,2.04
8/9/2019,1.99
8/16/2019,1.91
8/23/2019,1.92
8/30/2019,1.95
9/6/2019,1.93
9/13/2019,1.92
9/20/2019,1.91
9/27/2019,1.84
10/4/2019,1.74
10/11/2019,1.67
10/18/2019,1.63
10/25/2019,1.63
11/1/2019,1.56
11/8/2019,1.52
11/15/2019,1.55
11/22/2019,1.54
11/29/2019,1.58
12/6/2019,1.53
12/13/2019,1.53
12/20/2019,1.54
12/27/2019,1.55
1/3/2020,1.52
1/10/2020,1.51
1/17/2020,1.53
1/24/2020,1.52
1/31/2020,1.53
2/7/2020,1.54
2/14/2020,1.55
2/21/2020,1.55
2/28/2020,1.43
3/6/2020,0.76
3/13/2020,0.35
3/20/2020,0.11
3/27/2020,-0.01
4/3/2020,0.1
4/10/2020,0.19
4/17/2020,0.17
4/24/2020,0.12
5/1/2020,0.11
5/8/2020,0.12
5/15/2020,0.12
5/22/2020,0.12
5/29/2020,0.15
6/5/2020,0.15
6/12/2020,0.17
6/19/2020,0.17
6/26/2020,0.15
