caldt,sprtrn
2008/11/28,0.009643
2008/12/01,-0.089295
2008/12/02,0.039941
2008/12/03,0.025836
2008/12/04,-0.029308
2008/12/05,0.036499
2008/12/08,0.038387
2008/12/09,-0.023118
2008/12/10,0.011894
2008/12/11,-0.028524
2008/12/12,0.007028
2008/12/15,-0.012686
2008/12/16,0.051360
2008/12/17,-0.009593
2008/12/18,-0.021163
2008/12/19,0.002937
2008/12/22,-0.018302
2008/12/23,-0.009717
2008/12/24,0.005781
2008/12/26,0.005356
2008/12/29,-0.003873
2008/12/30,0.024407
2008/12/31,0.014158
2009/01/02,0.031608
2009/01/05,-0.004668
2009/01/06,0.007817
2009/01/07,-0.030010
2009/01/08,0.003397
2009/01/09,-0.021303
2009/01/12,-0.022564
2009/01/13,0.001758
2009/01/14,-0.033460
2009/01/15,0.001329
2009/01/16,0.007562
2009/01/20,-0.052816
2009/01/21,0.043491
2009/01/22,-0.015162
2009/01/23,0.005378
2009/01/26,0.005553
2009/01/27,0.010926
2009/01/28,0.033558
2009/01/29,-0.033120
2009/01/30,-0.022789
2009/02/02,-0.000533
2009/02/03,0.015834
2009/02/04,-0.007489
2009/02/05,0.016366
2009/02/06,0.026896
2009/02/09,0.001485
2009/02/10,-0.049121
2009/02/11,0.007955
2009/02/12,0.001739
2009/02/13,-0.009998
2009/02/17,-0.045559
2009/02/18,-0.000950
2009/02/19,-0.012024
2009/02/20,-0.011413
2009/02/23,-0.034699
2009/02/24,0.040103
2009/02/25,-0.010658
2009/02/26,-0.015780
2009/02/27,-0.023564
2009/03/02,-0.046620
2009/03/03,-0.006407
2009/03/04,0.023753
2009/03/05,-0.042532
2009/03/06,0.001216
2009/03/09,-0.010024
2009/03/10,0.063663
2009/03/11,0.002446
2009/03/12,0.040729
2009/03/13,0.007739
2009/03/16,-0.003516
2009/03/17,0.032140
2009/03/18,0.020858
2009/03/19,-0.012979
2009/03/20,-0.019769
2009/03/23,0.070758
2009/03/24,-0.020415
2009/03/25,0.009626
2009/03/26,0.023320
2009/03/27,-0.020316
2009/03/30,-0.034819
2009/03/31,0.013130
2009/04/01,0.016557
2009/04/02,0.028727
2009/04/03,0.009732
2009/04/06,-0.008332
2009/04/07,-0.023855
2009/04/08,0.011783
2009/04/09,0.038053
2009/04/13,0.002533
2009/04/14,-0.020065
2009/04/15,0.012549
2009/04/16,0.015539
2009/04/17,0.004969
2009/04/20,-0.042790
2009/04/21,0.021252
2009/04/22,-0.007682
2009/04/23,0.009922
2009/04/24,0.016797
2009/04/27,-0.010067
2009/04/28,-0.002740
2009/04/29,0.021610
2009/04/30,-0.000950
2009/05/01,0.005396
2009/05/04,0.033868
2009/05/05,-0.003792
2009/05/06,0.017404
2009/05/07,-0.013202
2009/05/08,0.024069
2009/05/11,-0.021512
2009/05/12,-0.000979
2009/05/13,-0.026895
2009/05/14,0.010352
2009/05/15,-0.011410
2009/05/18,0.030389
2009/05/19,-0.001737
2009/05/20,-0.005131
2009/05/21,-0.016758
2009/05/22,-0.001497
2009/05/26,0.026302
2009/05/27,-0.018971
2009/05/28,0.015419
2009/05/29,0.013575
2009/06/01,0.025818
2009/06/02,0.001983
2009/06/03,-0.013739
2009/06/04,0.011484
2009/06/05,-0.002515
2009/06/08,-0.001011
2009/06/09,0.003503
2009/06/10,-0.003480
2009/06/11,0.006112
2009/06/12,0.001397
2009/06/15,-0.023769
2009/06/16,-0.012720
2009/06/17,-0.001382
2009/06/18,0.008411
2009/06/19,0.003114
2009/06/22,-0.030600
2009/06/23,0.002307
2009/06/24,0.006524
2009/06/25,0.021444
2009/06/26,-0.001478
2009/06/29,0.009065
2009/06/30,-0.008531
2009/07/01,0.004362
2009/07/02,-0.029145
2009/07/06,0.002566
2009/07/07,-0.019684
2009/07/08,-0.001669
2009/07/09,0.003547
2009/07/10,-0.004022
2009/07/13,0.024934
2009/07/14,0.005316
2009/07/15,0.029630
2009/07/16,0.008642
2009/07/17,-0.000383
2009/07/20,0.011432
2009/07/21,0.003627
2009/07/22,-0.000534
2009/07/23,0.023290
2009/07/24,0.003042
2009/07/27,0.002982
2009/07/28,-0.002606
2009/07/29,-0.004563
2009/07/30,0.011896
2009/07/31,0.000740
2009/08/03,0.015342
2009/08/04,0.003012
2009/08/05,-0.002914
2009/08/06,-0.005625
2009/08/07,0.013439
2009/08/10,-0.003345
2009/08/11,-0.012660
2009/08/12,0.011525
2009/08/13,0.006880
2009/08/14,-0.008531
2009/08/17,-0.024261
2009/08/18,0.010146
2009/08/19,0.006861
2009/08/20,0.010949
2009/08/21,0.018623
2009/08/24,-0.000546
2009/08/25,0.002369
2009/08/26,0.000117
2009/08/27,0.002782
2009/08/28,-0.001988
2009/08/31,-0.008076
2009/09/01,-0.022124
2009/09/02,-0.003296
2009/09/03,0.008535
2009/09/04,0.013118
2009/09/08,0.008845
2009/09/09,0.007782
2009/09/10,0.010422
2009/09/11,-0.001350
2009/09/14,0.006339
2009/09/15,0.003135
2009/09/16,0.015324
2009/09/17,-0.003060
2009/09/18,0.002637
2009/09/21,-0.003407
2009/09/22,0.006575
2009/09/23,-0.010068
2009/09/24,-0.009511
2009/09/25,-0.006091
2009/09/28,0.017810
2009/09/29,-0.002230
2009/09/30,-0.003328
2009/10/01,-0.025760
2009/10/02,-0.004506
2009/10/05,0.014875
2009/10/06,0.013705
2009/10/07,0.002712
2009/10/08,0.007470
2009/10/09,0.005641
2009/10/12,0.004386
2009/10/13,-0.002788
2009/10/14,0.017546
2009/10/15,0.004157
2009/10/16,-0.008098
2009/10/19,0.009405
2009/10/20,-0.006239
2009/10/21,-0.008854
2009/10/22,0.010644
2009/10/23,-0.012179
2009/10/26,-0.011717
2009/10/27,-0.003318
2009/10/28,-0.019541
2009/10/29,0.022520
2009/10/30,-0.028065
2009/11/02,0.006456
2009/11/03,0.002426
2009/11/04,0.001043
2009/11/05,0.019236
2009/11/06,0.002503
2009/11/09,0.022239
2009/11/10,-0.000064
2009/11/11,0.005032
2009/11/12,-0.010259
2009/11/13,0.005739
2009/11/16,0.014468
2009/11/17,0.000919
2009/11/18,-0.000468
2009/11/19,-0.013426
2009/11/20,-0.003215
2009/11/23,0.013616
2009/11/24,-0.000533
2009/11/25,0.004504
2009/11/27,-0.017233
2009/11/30,0.003793
2009/12/01,0.012075
2009/12/02,0.000343
2009/12/03,-0.008402
2009/12/04,0.005509
2009/12/07,-0.002468
2009/12/08,-0.010252
2009/12/09,0.003672
2009/12/10,0.005840
2009/12/11,0.003683
2009/12/14,0.006959
2009/12/15,-0.005547
2009/12/16,0.001128
2009/12/17,-0.011811
2009/12/18,0.005830
2009/12/21,0.010504
2009/12/22,0.003564
2009/12/23,0.002299
2009/12/24,0.005256
2009/12/28,0.001154
2009/12/29,-0.001401
2009/12/30,0.000195
2009/12/31,-0.010050
2010/01/04,0.016043
2010/01/05,0.003116
2010/01/06,0.000546
2010/01/07,0.004001
2010/01/08,0.002882
2010/01/11,0.001747
2010/01/12,-0.009381
2010/01/13,0.008326
2010/01/14,0.002427
2010/01/15,-0.010823
2010/01/19,0.012500
2010/01/20,-0.010598
2010/01/21,-0.018945
2010/01/22,-0.022141
2010/01/25,0.004598
2010/01/26,-0.004203
2010/01/27,0.004880
2010/01/28,-0.011818
2010/01/29,-0.009829
2010/02/01,0.014266
2010/02/02,0.012973
2010/02/03,-0.005474
2010/02/04,-0.031141
2010/02/05,0.002897
2010/02/08,-0.008863
2010/02/09,0.013040
2010/02/10,-0.002233
2010/02/11,0.009680
2010/02/12,-0.002745
2010/02/16,0.018001
2010/02/17,0.004238
2010/02/18,0.006585
2010/02/19,0.002187
2010/02/22,-0.001046
2010/02/23,-0.012103
2010/02/24,0.009720
2010/02/25,-0.002081
2010/02/26,0.001405
2010/03/01,0.010159
2010/03/02,0.002330
2010/03/03,0.000429
2010/03/04,0.003736
2010/03/05,0.014008
2010/03/08,-0.000176
2010/03/09,0.001713
2010/03/10,0.004525
2010/03/11,0.004042
2010/03/12,-0.000217
2010/03/15,0.000452
2010/03/16,0.007779
2010/03/17,0.005822
2010/03/18,-0.000326
2010/03/19,-0.005087
2010/03/22,0.005095
2010/03/23,0.007171
2010/03/24,-0.005493
2010/03/25,-0.001704
2010/03/26,0.000738
2010/03/29,0.005683
2010/03/30,0.000043
2010/03/31,-0.003273
2010/04/01,0.007414
2010/04/05,0.007928
2010/04/06,0.001684
2010/04/07,-0.005877
2010/04/08,0.003374
2010/04/09,0.006684
2010/04/12,0.001767
2010/04/13,0.000685
2010/04/14,0.011150
2010/04/15,0.000843
2010/04/16,-0.016127
2010/04/19,0.004521
2010/04/20,0.008058
2010/04/21,-0.001019
2010/04/22,0.002264
2010/04/23,0.007124
2010/04/26,-0.004296
2010/04/27,-0.023382
2010/04/28,0.006463
2010/04/29,0.012943
2010/04/30,-0.016648
2010/05/03,0.013121
2010/05/04,-0.023838
2010/05/05,-0.006561
2010/05/06,-0.032378
2010/05/07,-0.015308
2010/05/10,0.043974
2010/05/11,-0.003397
2010/05/12,0.013740
2010/05/13,-0.012145
2010/05/14,-0.018800
2010/05/17,0.001109
2010/05/18,-0.014196
2010/05/19,-0.005130
2010/05/20,-0.038976
2010/05/21,0.015024
2010/05/24,-0.012908
2010/05/25,0.000354
2010/05/26,-0.005661
2010/05/27,0.032876
2010/05/28,-0.012375
2010/06/01,-0.017165
2010/06/02,0.025843
2010/06/03,0.004051
2010/06/04,-0.034411
2010/06/07,-0.013532
2010/06/08,0.010976
2010/06/09,-0.005942
2010/06/10,0.029507
2010/06/11,0.004380
2010/06/14,-0.001805
2010/06/15,0.023494
2010/06/16,-0.000556
2010/06/17,0.001283
2010/06/18,0.001317
2010/06/21,-0.003857
2010/06/22,-0.016071
2010/06/23,-0.002985
2010/06/24,-0.016803
2010/06/25,0.002859
2010/06/28,-0.002034
2010/06/29,-0.031017
2010/06/30,-0.010113
2010/07/01,-0.003240
2010/07/02,-0.004662
2010/07/06,0.005359
2010/07/07,0.031331
2010/07/08,0.009413
2010/07/09,0.007204
2010/07/12,0.000733
2010/07/13,0.015379
2010/07/14,-0.000155
2010/07/15,0.001196
2010/07/16,-0.028820
2010/07/19,0.005982
2010/07/20,0.011417
2010/07/21,-0.012820
2010/07/22,0.022513
2010/07/23,0.008220
2010/07/26,0.011200
2010/07/27,-0.001049
2010/07/28,-0.006922
2010/07/29,-0.004159
2010/07/30,0.000064
2010/08/02,0.022023
2010/08/03,-0.004796
2010/08/04,0.006051
2010/08/05,-0.001269
2010/08/06,-0.003704
2010/08/09,0.005483
2010/08/10,-0.005967
2010/08/11,-0.028179
2010/08/12,-0.005379
2010/08/13,-0.004024
2010/08/16,0.000120
2010/08/17,0.012192
2010/08/18,0.001483
2010/08/19,-0.016935
2010/08/20,-0.003663
2010/08/23,-0.004040
2010/08/24,-0.014512
2010/08/25,0.003289
2010/08/26,-0.007685
2010/08/27,0.016587
2010/08/30,-0.014719
2010/08/31,0.000391
2010/09/01,0.029505
2010/09/02,0.009081
2010/09/03,0.013219
2010/09/07,-0.011471
2010/09/08,0.006439
2010/09/09,0.004832
2010/09/10,0.004863
2010/09/13,0.011131
2010/09/14,-0.000713
2010/09/15,0.003541
2010/09/16,-0.000364
2010/09/17,0.000827
2010/09/20,0.015210
2010/09/21,-0.002564
2010/09/22,-0.004825
2010/09/23,-0.008331
2010/09/24,0.021194
2010/09/27,-0.005667
2010/09/28,0.004850
2010/09/29,-0.002588
2010/09/30,-0.003084
2010/10/01,0.004416
2010/10/04,-0.008035
2010/10/05,0.020861
2010/10/06,-0.000672
2010/10/07,-0.001647
2010/10/08,0.006122
2010/10/11,0.000146
2010/10/12,0.003819
2010/10/13,0.007121
2010/10/14,-0.003641
2010/10/15,0.002028
2010/10/18,0.007244
2010/10/19,-0.015877
2010/10/20,0.010524
2010/10/21,0.001774
2010/10/22,0.002389
2010/10/25,0.002147
2010/10/26,0.000017
2010/10/27,-0.002691
2010/10/28,0.001125
2010/10/29,-0.000439
2010/11/01,0.000947
2010/11/02,0.007759
2010/11/03,0.003678
2010/11/04,0.019283
2010/11/05,0.003923
2010/11/08,-0.002121
2010/11/09,-0.008052
2010/11/10,0.004376
2010/11/11,-0.004242
2010/11/12,-0.011808
2010/11/15,-0.001217
2010/11/16,-0.016205
2010/11/17,0.000212
2010/11/18,0.015357
2010/11/19,0.002540
2010/11/22,-0.001575
2010/11/23,-0.014284
2010/11/24,0.014923
2010/11/26,-0.007469
2010/11/29,-0.001379
2010/11/30,-0.006070
2010/12/01,0.021617
2010/12/02,0.012818
2010/12/03,0.002603
2010/12/06,-0.001298
2010/12/07,0.000515
2010/12/08,0.003702
2010/12/09,0.003843
2010/12/10,0.006002
2010/12/13,0.000048
2010/12/14,0.000911
2010/12/15,-0.005122
2010/12/16,0.006185
2010/12/17,0.000837
2010/12/20,0.002548
2010/12/21,0.006030
2010/12/22,0.003380
2010/12/23,-0.001644
2010/12/27,0.000613
2010/12/28,0.000771
2010/12/29,0.001009
2010/12/30,-0.001508
2010/12/31,-0.000191
2011/01/03,0.011315
2011/01/04,-0.001313
2011/01/05,0.005007
2011/01/06,-0.002123
2011/01/07,-0.001845
2011/01/10,-0.001376
2011/01/11,0.003725
2011/01/12,0.009008
2011/01/13,-0.001711
2011/01/14,0.007385
2011/01/18,0.001376
2011/01/19,-0.010116
2011/01/20,-0.001295
2011/01/21,0.002414
2011/01/24,0.005836
2011/01/25,0.000263
2011/01/26,0.004221
2011/01/27,0.002244
2011/01/28,-0.017852
2011/01/31,0.007663
2011/02/01,0.016694
2011/02/02,-0.002723
2011/02/03,0.002354
2011/02/04,0.002884
2011/02/07,0.006240
2011/02/08,0.004185
2011/02/09,-0.002786
2011/02/10,0.000750
2011/02/11,0.005507
2011/02/14,0.002385
2011/02/15,-0.003235
2011/02/16,0.006257
2011/02/17,0.003076
2011/02/18,0.001925
2011/02/22,-0.020529
2011/02/23,-0.006112
2011/02/24,-0.000994
2011/02/25,0.010550
2011/02/28,0.005561
2011/03/01,-0.015740
2011/03/02,0.001615
2011/03/03,0.017219
2011/03/04,-0.007378
2011/03/07,-0.008341
2011/03/08,0.008923
2011/03/09,-0.001362
2011/03/10,-0.018871
2011/03/11,0.007080
2011/03/14,-0.006049
2011/03/15,-0.011200
2011/03/16,-0.019495
2011/03/17,0.013398
2011/03/18,0.004302
2011/03/21,0.014994
2011/03/22,-0.003551
2011/03/23,0.002914
2011/03/24,0.009341
2011/03/25,0.003161
2011/03/28,-0.002748
2011/03/29,0.007060
2011/03/30,0.006685
2011/03/31,-0.001829
2011/04/01,0.004963
2011/04/04,0.000345
2011/04/05,-0.000180
2011/04/06,0.002184
2011/04/07,-0.001520
2011/04/08,-0.004004
2011/04/11,-0.002793
2011/04/12,-0.007777
2011/04/13,0.000190
2011/04/14,0.000084
2011/04/15,0.003925
2011/04/18,-0.011018
2011/04/19,0.005731
2011/04/20,0.013515
2011/04/21,0.005277
2011/04/25,-0.001593
2011/04/26,0.008980
2011/04/27,0.006250
2011/04/28,0.003555
2011/04/29,0.002301
2011/05/02,-0.001753
2011/05/03,-0.003379
2011/05/04,-0.006855
2011/05/05,-0.009070
2011/05/06,0.003820
2011/05/09,0.004544
2011/05/10,0.008074
2011/05/11,-0.011111
2011/05/12,0.004895
2011/05/13,-0.008067
2011/05/16,-0.006204
2011/05/17,-0.000369
2011/05/18,0.008804
2011/05/19,0.002178
2011/05/20,-0.007688
2011/05/23,-0.011926
2011/05/24,-0.000827
2011/05/25,0.003183
2011/05/26,0.003953
2011/05/27,0.004081
2011/05/31,0.010593
2011/06/01,-0.022785
2011/06/02,-0.001225
2011/06/03,-0.009734
2011/06/06,-0.010760
2011/06/07,-0.000956
2011/06/08,-0.004187
2011/06/09,0.007378
2011/06/10,-0.013980
2011/06/13,0.000669
2011/06/14,0.012612
2011/06/15,-0.017432
2011/06/16,0.001754
2011/06/17,0.003045
2011/06/20,0.005395
2011/06/21,0.013423
2011/06/22,-0.006468
2011/06/23,-0.002828
2011/06/24,-0.011726
2011/06/27,0.009184
2011/06/28,0.012944
2011/06/29,0.008283
2011/06/30,0.010119
2011/07/01,0.014410
2011/07/05,-0.001336
2011/07/06,0.001002
2011/07/07,0.010454
2011/07/08,-0.006961
2011/07/11,-0.018090
2011/07/12,-0.004434
2011/07/13,0.003106
2011/07/14,-0.006716
2011/07/15,0.005554
2011/07/18,-0.008130
2011/07/19,0.016309
2011/07/20,-0.000671
2011/07/21,0.013546
2011/07/22,0.000908
2011/07/25,-0.005643
2011/07/26,-0.004105
2011/07/27,-0.020309
2011/07/28,-0.003234
2011/07/29,-0.006451
2011/08/01,-0.004132
2011/08/02,-0.025557
2011/08/03,0.005016
2011/08/04,-0.047820
2011/08/05,-0.000575
2011/08/08,-0.066634
2011/08/09,0.047407
2011/08/10,-0.044152
2011/08/11,0.046290
2011/08/12,0.005262
2011/08/15,0.021785
2011/08/16,-0.009739
2011/08/17,0.000947
2011/08/18,-0.044594
2011/08/19,-0.015009
2011/08/22,0.000258
2011/08/23,0.034285
2011/08/24,0.013120
2011/08/25,-0.015566
2011/08/26,0.015122
2011/08/29,0.028280
2011/08/30,0.002347
2011/08/31,0.004922
2011/09/01,-0.011871
2011/09/02,-0.025282
2011/09/06,-0.007436
2011/09/07,0.028646
2011/09/08,-0.010612
2011/09/09,-0.026705
2011/09/12,0.006966
2011/09/13,0.009120
2011/09/14,0.013480
2011/09/15,0.017187
2011/09/16,0.005707
2011/09/19,-0.009803
2011/09/20,-0.001661
2011/09/21,-0.029390
2011/09/22,-0.031883
2011/09/23,0.006082
2011/09/26,0.023336
2011/09/27,0.010688
2011/09/28,-0.020691
2011/09/29,0.008114
2011/09/30,-0.024974
2011/10/03,-0.028451
2011/10/04,0.022488
2011/10/05,0.017866
2011/10/06,0.018304
2011/10/07,-0.008163
2011/10/10,0.034125
2011/10/11,0.000544
2011/10/12,0.009795
2011/10/13,-0.002974
2011/10/14,0.017380
2011/10/17,-0.019370
2011/10/18,0.020419
2011/10/19,-0.012649
2011/10/20,0.004554
2011/10/21,0.018809
2011/10/24,0.012873
2011/10/25,-0.020045
2011/10/26,0.010537
2011/10/27,0.034291
2011/10/28,0.000389
2011/10/31,-0.024738
2011/11/01,-0.027942
2011/11/02,0.016105
2011/11/03,0.018782
2011/11/04,-0.006280
2011/11/07,0.006296
2011/11/08,0.011736
2011/11/09,-0.036695
2011/11/10,0.008616
2011/11/11,0.019489
2011/11/14,-0.009550
2011/11/15,0.004817
2011/11/16,-0.016616
2011/11/17,-0.016800
2011/11/18,-0.000395
2011/11/21,-0.018648
2011/11/22,-0.004141
2011/11/23,-0.022095
2011/11/25,-0.002686
2011/11/28,0.029240
2011/11/29,0.002214
2011/11/30,0.043315
2011/12/01,-0.001909
2011/12/02,-0.000241
2011/12/05,0.010287
2011/12/06,0.001106
2011/12/07,0.002018
2011/12/08,-0.021142
2011/12/09,0.016883
2011/12/12,-0.014914
2011/12/13,-0.008686
2011/12/14,-0.011348
2011/12/15,0.003243
2011/12/16,0.003216
2011/12/19,-0.011733
2011/12/20,0.029825
2011/12/21,0.001950
2011/12/22,0.008266
2011/12/23,0.009035
2011/12/27,0.000079
2011/12/28,-0.012478
2011/12/29,0.010707
2011/12/30,-0.004291
2012/01/03,0.015474
2012/01/04,0.000188
2012/01/05,0.002944
2012/01/06,-0.002537
2012/01/09,0.002262
2012/01/10,0.008886
2012/01/11,0.000310
2012/01/12,0.002337
2012/01/13,-0.004948
2012/01/17,0.003553
2012/01/18,0.011108
2012/01/19,0.004939
2012/01/20,0.000669
2012/01/23,0.000471
2012/01/24,-0.001026
2012/01/25,0.008672
2012/01/26,-0.005746
2012/01/27,-0.001593
2012/01/30,-0.002522
2012/01/31,-0.000457
2012/02/01,0.008900
2012/02/02,0.001095
2012/02/03,0.014605
2012/02/06,-0.000424
2012/02/07,0.002023
2012/02/08,0.002160
2012/02/09,0.001474
2012/02/10,-0.006886
2012/02/13,0.006800
2012/02/14,-0.000940
2012/02/15,-0.005383
2012/02/16,0.011026
2012/02/17,0.002349
2012/02/21,0.000720
2012/02/22,-0.003340
2012/02/23,0.004272
2012/02/24,0.001672
2012/02/27,0.001355
2012/02/28,0.003356
2012/02/29,-0.004737
2012/03/01,0.006158
2012/03/02,-0.003246
2012/03/05,-0.003870
2012/03/06,-0.015370
2012/03/07,0.006901
2012/03/08,0.009818
2012/03/09,0.003631
2012/03/12,0.000160
2012/03/13,0.018132
2012/03/14,-0.001196
2012/03/15,0.005967
2012/03/16,0.001119
2012/03/19,0.003974
2012/03/20,-0.003001
2012/03/21,-0.001871
2012/03/22,-0.007207
2012/03/23,0.003109
2012/03/26,0.013886
2012/03/27,-0.002817
2012/03/28,-0.004942
2012/03/29,-0.001608
2012/03/30,0.003698
2012/04/02,0.007505
2012/04/03,-0.003989
2012/04/04,-0.010202
2012/04/05,-0.000629
2012/04/09,-0.011358
2012/04/10,-0.017081
2012/04/11,0.007449
2012/04/12,0.013779
2012/04/13,-0.012475
2012/04/16,-0.000504
2012/04/17,0.015487
2012/04/18,-0.004055
2012/04/19,-0.005934
2012/04/20,0.001169
2012/04/23,-0.008408
2012/04/24,0.003680
2012/04/25,0.013645
2012/04/26,0.006680
2012/04/27,0.002414
2012/04/30,-0.003884
2012/05/01,0.005658
2012/05/02,-0.002497
2012/05/03,-0.007659
2012/05/04,-0.016147
2012/05/07,0.000351
2012/05/08,-0.004279
2012/05/09,-0.006702
2012/05/10,0.002517
2012/05/11,-0.003387
2012/05/14,-0.011113
2012/05/15,-0.005746
2012/05/16,-0.004404
2012/05/17,-0.015051
2012/05/18,-0.007388
2012/05/21,0.016036
2012/05/22,0.000486
2012/05/23,0.001694
2012/05/24,0.001380
2012/05/25,-0.002166
2012/05/29,0.011079
2012/05/30,-0.014335
2012/05/31,-0.002277
2012/06/01,-0.024643
2012/06/04,0.000110
2012/06/05,0.005727
2012/06/06,0.023049
2012/06/07,-0.000106
2012/06/08,0.008114
2012/06/11,-0.012620
2012/06/12,0.011651
2012/06/13,-0.007023
2012/06/14,0.010815
2012/06/15,0.010338
2012/06/18,0.001445
2012/06/19,0.009816
2012/06/20,-0.001686
2012/06/21,-0.022262
2012/06/22,0.007175
2012/06/25,-0.015955
2012/06/26,0.004773
2012/06/27,0.008985
2012/06/28,-0.002110
2012/06/29,0.024920
2012/07/02,0.002459
2012/07/03,0.006232
2012/07/05,-0.004687
2012/07/06,-0.009433
2012/07/09,-0.001639
2012/07/10,-0.008126
2012/07/11,-0.000015
2012/07/12,-0.004987
2012/07/13,0.016497
2012/07/16,-0.002314
2012/07/17,0.007410
2012/07/18,0.006681
2012/07/19,0.002717
2012/07/20,-0.010062
2012/07/23,-0.008909
2012/07/24,-0.009041
2012/07/25,-0.000314
2012/07/26,0.016541
2012/07/27,0.019081
2012/07/30,-0.000483
2012/07/31,-0.004317
2012/08/01,-0.003030
2012/08/02,-0.007374
2012/08/03,0.019040
2012/08/06,0.002329
2012/08/07,0.005107
2012/08/08,0.000621
2012/08/09,0.000414
2012/08/10,0.002188
2012/08/13,-0.001252
2012/08/14,-0.000128
2012/08/15,0.001140
2012/08/16,0.007101
2012/08/17,0.001872
2012/08/20,-0.000021
2012/08/21,-0.003498
2012/08/22,0.000226
2012/08/23,-0.008072
2012/08/24,0.006455
2012/08/27,-0.000489
2012/08/28,-0.000808
2012/08/29,0.000844
2012/08/30,-0.007806
2012/08/31,0.005073
2012/09/04,-0.001166
2012/09/05,-0.001068
2012/09/06,0.020436
2012/09/07,0.004050
2012/09/10,-0.006148
2012/09/11,0.003135
2012/09/12,0.002093
2012/09/13,0.016310
2012/09/14,0.003959
2012/09/17,-0.003125
2012/09/18,-0.001280
2012/09/19,0.001185
2012/09/20,-0.000541
2012/09/21,-0.000075
2012/09/24,-0.002233
2012/09/25,-0.010502
2012/09/26,-0.005737
2012/09/27,0.009649
2012/09/28,-0.004478
2012/10/01,0.002652
2012/10/02,0.000872
2012/10/03,0.003624
2012/10/04,0.007174
2012/10/05,-0.000322
2012/10/08,-0.003457
2012/10/09,-0.009891
2012/10/10,-0.006188
2012/10/11,0.000195
2012/10/12,-0.002966
2012/10/15,0.008078
2012/10/16,0.010270
2012/10/17,0.004117
2012/10/18,-0.002444
2012/10/19,-0.016571
2012/10/22,0.000440
2012/10/23,-0.014444
2012/10/24,-0.003085
2012/10/25,0.002996
2012/10/26,-0.000729
2012/10/31,0.000156
2012/11/01,0.010927
2012/11/02,-0.009379
2012/11/05,0.002164
2012/11/06,0.007853
2012/11/07,-0.023705
2012/11/08,-0.012205
2012/11/09,0.001699
2012/11/12,0.000130
2012/11/13,-0.003985
2012/11/14,-0.013852
2012/11/15,-0.001594
2012/11/16,0.004840
2012/11/19,0.019862
2012/11/20,0.000663
2012/11/21,0.002320
2012/11/23,0.013026
2012/11/26,-0.002030
2012/11/27,-0.005227
2012/11/28,0.007856
2012/11/29,0.004270
2012/11/30,0.000162
2012/12/03,-0.004745
2012/12/04,-0.001710
2012/12/05,0.001585
2012/12/06,0.003307
2012/12/07,0.002921
2012/12/10,0.000338
2012/12/11,0.006549
2012/12/12,0.000448
2012/12/13,-0.006321
2012/12/14,-0.004135
2012/12/17,0.011871
2012/12/18,0.011487
2012/12/19,-0.007589
2012/12/20,0.005488
2012/12/21,-0.009379
2012/12/24,-0.002440
2012/12/26,-0.004787
2012/12/27,-0.001218
2012/12/28,-0.011050
2012/12/31,0.016942
2013/01/02,0.025403
2013/01/03,-0.002086
2013/01/04,0.004865
2013/01/07,-0.003123
2013/01/08,-0.003242
2013/01/09,0.002656
2013/01/10,0.007597
2013/01/11,-0.000048
2013/01/14,-0.000931
2013/01/15,0.001129
2013/01/16,0.000197
2013/01/17,0.005643
2013/01/18,0.003403
2013/01/22,0.004428
2013/01/23,0.001507
2013/01/24,0.000007
2013/01/25,0.005445
2013/01/28,-0.001850
2013/01/29,0.005106
2013/01/30,-0.003900
2013/01/31,-0.002563
2013/02/01,0.010053
2013/02/04,-0.011539
2013/02/05,0.010416
2013/02/06,0.000549
2013/02/07,-0.001805
2013/02/08,0.005658
2013/02/11,-0.000606
2013/02/12,0.001595
2013/02/13,0.000592
2013/02/14,0.000691
2013/02/15,-0.001045
2013/02/19,0.007337
2013/02/20,-0.012404
2013/02/21,-0.006303
2013/02/22,0.008773
2013/02/25,-0.018310
2013/02/26,0.006109
2013/02/27,0.012726
2013/02/28,-0.000864
2013/03/01,0.002324
2013/03/04,0.004611
2013/03/05,0.009566
2013/03/06,0.001085
2013/03/07,0.001816
2013/03/08,0.004481
2013/03/11,0.003249
2013/03/12,-0.002403
2013/03/13,0.001314
2013/03/14,0.005603
2013/03/15,-0.001618
2013/03/18,-0.005510
2013/03/19,-0.002423
2013/03/20,0.006697
2013/03/21,-0.008282
2013/03/22,0.007174
2013/03/25,-0.003340
2013/03/26,0.007785
2013/03/27,-0.000588
2013/03/28,0.004057
2013/04/01,-0.004474
2013/04/02,0.005172
2013/04/03,-0.010546
2013/04/04,0.004048
2013/04/05,-0.004295
2013/04/08,0.006303
2013/04/09,0.003544
2013/04/10,0.012189
2013/04/11,0.003552
2013/04/12,-0.002837
2013/04/15,-0.022966
2013/04/16,0.014307
2013/04/17,-0.014328
2013/04/18,-0.006701
2013/04/19,0.008848
2013/04/22,0.004662
2013/04/23,0.010419
2013/04/24,0.000006
2013/04/25,0.004035
2013/04/26,-0.001842
2013/04/29,0.007186
2013/04/30,0.002485
2013/05/01,-0.009308
2013/05/02,0.009408
2013/05/03,0.010535
2013/05/06,0.001908
2013/05/07,0.005230
2013/05/08,0.004139
2013/05/09,-0.003687
2013/05/10,0.004322
2013/05/13,0.000043
2013/05/14,0.010142
2013/05/15,0.005114
2013/05/16,-0.005010
2013/05/17,0.010300
